Column A,Column B
289519,986806
997866,643138
898109,746988
978745,624056
4423,718789
433242,495848
600481,639155
573788,5508
783754,780903
541441,23835
19744,731435
488102,87984
992320,201200
337355,734350
504948,587804
524126,904608
883995,375170
765465,491545
822186,716427
173449,131552
13100,546864
195434,907118
851639,510236
955548,770975
614737,74584
873448,303604
725585,585964
465160,707331
487401,529168
703540,684387
466852,933844
994110,211353
709896,425078
823768,988571
723292,398797
484759,3446
588562,855272
95178,947519
925773,519599
157754,752794
243400,224750
881666,162373
92514,553646
128837,233451
721080,227784
45310,364785
195594,689309
803366,466827
8908,304599
310840,109423
327176,654902
723332,345421
257124,302474
460973,178447
479393,631409
837735,95037
95644,768435
435596,255092
644314,713592
682740,706195
299709,981125
408032,596536
621852,873560
568464,861621
767767,709289
820231,186151
794521,559055
180920,708939
504805,286001
107966,128615
652786,650132
317203,6739
769821,466257
570141,944010
938075,737641
74022,66774
2432,287036
800965,349942
495705,796908
3098,652544
195599,251824
547082,736901
464940,728335
270712,703998
820985,538444
664736,25055
209657,862295
52242,398321
439145,551298
161831,736379
541895,949259
623396,504345
39079,355178
47688,834774
852891,446117
997269,391916
474837,933875
934880,266153
381613,630003
37846,767956
260701,533505
337782,786874
529532,781965
105728,923410
517421,870977
947837,148487
538198,109682
556144,401942
586838,36576
467347,240979
388922,764701
183716,915087
458727,716702
783597,825233
278163,276305
539750,231576
976766,998910
655367,51809
941435,974358
745449,122340
757039,427614
250418,228390
159189,551197
739871,589376
368464,916554
942968,781542
630604,155982
854434,462365
861771,828938
439390,481743
513185,871634
377318,378862
831378,933591
756297,297387
719486,444030
866166,403941
390541,608114
78361,591482
168392,27832
628837,876254
651063,378666
146456,866074
532136,429620
55598,964297
896017,392304
874551,676765
552539,72078
639051,329785
410251,415426
293745,564183
20004,930956
250241,826372
692556,839940
194208,877622
212057,860194
458219,925953
667019,998552
627676,285821
282602,148801
328653,158452
354490,300763
297022,11531
794342,478170
60720,49313
473903,606081
391828,645966
643343,680256
560689,860653
702918,848054
830743,365662
733566,2801
496829,135175
880227,255328
363838,552141
619812,921729
88092,236213
907728,103146
301051,837592
18269,379358
807236,665289
833563,780817
990034,576247
254731,220076
17567,695035
23941,843573
292442,229160
401144,101516
924119,759348
172526,272452
544540,949285
808951,267504
833242,993690
817228,74978
970110,603019
497901,751185
606973,568936
413760,983012
656625,917801
291191,295431
135319,45328
932343,141237
352618,839842
950518,258978
720675,915816
311103,816897
938382,692464
682294,46647
350110,721355
681606,323257
48638,646324
785895,871094
379427,275514
814389,840853
910640,510750
982886,904070
663133,267731
312100,46612
661434,653785
903341,814284
765870,74646
97843,195429
235860,79196
807748,628509
440579,177117
304500,680972
102313,69760
13074,982871
559079,385570
158685,840548
989800,612594
48974,810882
627468,771595
570018,727396
128669,523868
615827,296298
810721,272334
438011,403005
245339,318505
44230,378155
550214,559255
444906,22181
367636,667463
673732,169369
368365,518571
938029,823919
651584,583631
659094,929994
817796,33255
945140,840731
406949,124463
502933,670876
503512,243642
154611,685202
327777,298349
719636,695699
246216,792623
217543,981807
371509,819612
531520,306886
895367,837049
236719,302220
166085,470454
889204,64983
302734,677963
322877,79496
502736,400977
200939,870143
293141,34340
403350,979023
931511,134262
393271,459923
217209,222226
871128,62006
836699,569537
725368,760883
193602,149838
710730,770263
715418,91189
853000,190182
834857,84199
698204,858191
637633,728149
452111,673099
485915,811958
538984,927505
105613,767932
343567,871093
621455,606815
611354,471140
899938,5943
483844,566906
177315,101603
984415,352770
23689,903048
972106,474293
102527,87948
511902,912112
138710,389012
196070,264864
2066,444966
206014,376619
970859,611136
203308,233594
960046,113384
784646,522707
237900,268932
945964,33339
128748,983557
636106,849867
593660,167255
107049,379649
213653,562331
101631,422318
252352,588606
256785,211662
849982,564865
178398,805151
33940,511188
960179,668395
596844,733441
358451,178983
585759,969079
352794,212822
148444,906289
190565,69255
971493,199262
577624,555540
651660,189717
425452,225664
181173,20000
599329,769718
564961,424281
39558,558936
923306,739261
565022,757186
289671,88600
714711,595870
147065,703910
919325,304491
701804,2856
689203,870004
81087,80422
414113,425856
52878,872949
276169,975715
880085,858168
491509,488955
93338,564868
626934,134187
343922,265383
581288,572056
529925,959818
410786,696887
241077,826043
251887,774726
229110,263205
397338,912136
656887,911311
241614,743484
250851,304799
489586,633194
506357,882988
474508,600150
657795,531566
610903,319424
624804,806006
471306,534908
822074,359423
904455,881920
994727,153371
410311,509611
445204,820260
748664,623383
864884,267375
63407,947924
978640,945448
605902,824070
559310,34176
977164,437572
495599,7808
759151,122413
783277,275049
87736,491705
849089,468399
166179,455170
596121,85636
363930,519428
716342,486761
159325,945894
468473,685375
680391,501996
11649,145324
170537,364324
142924,570263
426823,310755
223869,471167
268532,165587
889480,742962
755040,971843
97629,707955
205015,381535
841473,517136
335461,836080
91427,96400
63241,704307
747087,961873
594281,505217
223942,804994
177730,472025
154605,109430
272770,89311
206832,980617
673059,841343
964653,981376
228728,952405
150711,361564
739628,669856
613009,790023
82232,244923
587229,933198
431203,553256
317916,792747
920160,529192
988968,736966
917474,235439
492446,696767
782688,463406
363454,726656
151800,129800
355104,303158
824094,129903
564060,974525
637701,550922
753913,294322
996109,107879
154250,171398
348084,682795
726053,2064
2135,667689
464552,828612
506867,239786
373118,843814
178617,189999
826290,412820
838471,973541
862880,619203
106890,213128
222594,365901
645025,827522
645669,436680
355628,605093
1496,214792
173280,290823
362099,91375
98449,538048
719218,831537
993212,843687
437733,555224
486493,644918
201746,231385
772618,655229
604189,633648
241966,617849
161357,68887
214662,804339
297814,640474
523736,202277
267230,5106
286662,650027
146945,393494
602232,420592
244520,940010
305396,104888
903671,327062
46395,571996
856589,404540
731289,155040
217166,439675
946117,836616
894658,29653
854234,301924
473015,776099
255222,836321
587712,99539
785757,194593
698075,974474
847027,784075
194367,463124
658765,907156
694587,276938
219694,282534
347498,149961
115808,413590
913071,560295
100831,984591
922341,162930
633502,60157
289463,892033
823583,626718
159084,797644
887647,871521
968111,680845
546267,500598
127940,226841
522587,141584
960132,960945
277246,743338
853785,972355
323421,183279
193180,609682
497856,772880
889769,786402
299680,347086
187826,524788
36205,250058
624698,439517
964024,838233
155223,618810
879029,942637
51329,178458
222401,249409
88780,580485
699738,170399
924582,895433
877536,67121
28127,181753
253036,676082
149934,55694
274875,371691
740383,326157
428343,461748
307217,721628
293698,577639
205790,592713
422875,315028
132227,41990
760203,438597
229852,403443
13228,781630
546499,416770
265342,194518
761416,672865
157050,49465
310143,510522
505441,797730
447586,673562
384503,221021
660464,99593
9519,810271
386446,459354
979280,79024
356921,588405
969802,685221
656952,720066
959572,673655
938190,408020
19899,546032
289414,868678
516970,466928
338745,242765
997141,970809
893000,250409
583048,571463
598523,339562
102310,510799
994816,990551
601334,514530
534250,966710
531281,686045
956518,174806
976768,137617
309225,812985
173317,53044
611218,830607
3732,475662
908124,421065
180940,65566
192639,603943
742758,582499
228060,505765
471402,294237
625861,71792
208067,745339
766674,24897
294389,566149
827331,267436
525236,331491
197452,275618
306752,112206
188875,310858
173603,157649
967734,936381
251193,22494
190159,241442
462126,72972
705408,37121
61085,724883
848886,850537
741197,23230
323353,887361
588436,919780
840381,373953
538730,870460
477372,472982
477105,649884
200292,721083
918842,255446
126897,748477
350921,780912
971754,106478
753463,900166
978527,641760
762590,13630
408877,178715
906406,464644
789682,177036
58573,466739
739596,52086
285336,698010
241397,527733
885781,488508
96425,330517
954992,255119
754363,108025
160399,833189
689232,344056
845538,668990
900590,285208
631712,33764
670530,978856
859764,460903
547041,93281
255793,613738
533982,176953
838007,203614
741957,82839
173266,585985
102770,609995
241783,33034
956050,242810
11113,500835
966379,368694
845148,997187
131126,181820
626245,145537
360340,444832
274719,286364
457526,912481
959118,658185
440151,215944
994158,189314
89734,696116
478477,396279
157288,61333
332317,296185
804537,860239
77201,594222
909409,440072
877920,441723
728813,495790
370761,959233
41736,332075
827927,924903
100494,506903
51202,808699
964499,428363
202172,863280
180845,3148
213050,925689
196781,933601
142680,136742
374061,969393
532613,891999
